video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"26kvVw-Enpk","돈 쓰는 귀신과 대만 섬 여행","2023-06-03T05:05:32Z","UCnVEtY_GfM7meN1-pyl7E7A","유랑쓰 YOURANGSS","22","23.08.06","대만여행|대만 여행|대만 여행 브이로그|여행브이로그|여행유튜버|부부여행유튜버|유랑쓰|유랑스|유랑|부부유튜버|가오슝|가오슝 여행|가오슝 여행 브이로그|대만 가오슝|파이어족|비자|유랑쓰 카드|비자카드|비자 컨택리스 카드","213976","0","0","541","https://i.ytimg.com/vi/26kvVw-Enpk/default.jpg","False","True","집 없이 유랑 중인 30대 부부의 대만 가오슝 여행 3화#대만여행 #대만여행브이로그 #가오슝여행🇹🇼가오슝 여행정보가오슝 숙소: https://goo.gl/maps/Z8Qq8N6bxdegy3jT9춘수당 드림몰 지점: https://goo.gl/maps/2UBzAnShXjtVfHJZA여객선 터미널(In): https://goo.gl/maps/CFv6hagUQgVojSGG9해산물 식당: https://goo.gl/maps/c7kkhPwe6PPMMyXy5여객선 터미널(Out): https://goo.gl/maps/N2G5Ekrb3QgD5wSXA👩🏻 현주https://www.instagram.com/myeonjuss/https://blog.naver.com/guswn3951/👨🏻‍💻 학피디https://www.instagram.com/gimhakmin/메일 : contactyourangss@gmail.com😍 여러분의 따뜻한 댓글은 영상 제작에 큰 힘이 됩니다!"
"93WNZkiZdf0","가족 사진 무료로 찍었더니 생긴 일 [기묘함 속으로]","2023-06-03T09:00:10Z","UCRuSxVu4iqTK5kCh90ntAgA","총몇명","1","23.08.06","총몇명|공포만화|스릴러|가족사진|사기꾼|가족|재밌는 만화|반전","915658","0","0","644","https://i.ytimg.com/vi/93WNZkiZdf0/default.jpg","False","True","오늘도 시청해주셔서 감사드립니다! 주말 잘 보내세요~!!!이번 더빙은 남도형님 스튜디오에서 맡아주셨습니다!♥[총몇명 스튜디오]총감독 : 총몇명 / 부감독 : 콜드제로 / 제작진행 : 지카모토 / 스토리보드 : 달타냥 / 작화 : 해쥰 / 편집 : 도혜&스노유진 / 배경 : 희경 / 기획 : 총몇명, 센, Belli / 사운드 : 총몇명, 세인러문, 콜드제로"
"177tAHdpyjo","[#라디오스타]＂새로운 매형 모집중＂📌＂사연 없는 집은 없습니다＂👪️ 주옥같은 멘트로 듣는 이 웃기고 울리는 소통령 김창옥 | #김창옥 #엠뚜루마뚜루 MBC230524방송","2023-05-30T05:51:12Z","UCiwQRG2sCcfjKkgxMEdJGPg","엠뚜루마뚜루 : MBC 공식 종합 채널","24","23.08.06","김국진|김구라|유세윤|에피소드|토크|스타|라디오|라스|수요예능|MBC|MBC 예능|라디오스타|김창옥|빠니보틀|홍진호|박은혜|소통령|강의|강사|심리|상담|명언|김창옥명언|연설|말잘하는법|김구라김창옥|김국진김창옥|똥막대기|새형|새 매형","4580934","0","0","1518","https://i.ytimg.com/vi/177tAHdpyjo/default.jpg","False","True","[라디오스타] 수요일 밤 10시 30분 방송!MBC의 따끈따끈한 영상을 내 맘대로 편하게 즐기는 채널🌀 엠뚜루마뚜루 구독하기👉https://www.youtube.com/c/엠뚜루마뚜루#라디오스타#엠뚜루마뚜루* [라디오스타] 풀버전 보러가기✔ WAVVE : https://www.wavve.com/player/vod?programid=M_1000794100000100000&page=1✔ iMBC : http://playvod.imbc.com/templete/VodList?bid=1000794100000100000"
"5oBbAABHtlw","🙇‍♀️(많이 죄송한)🙇‍♀️ 인물 퀴즈 모음! #highlight #뿅뿅지구오락실2 EP.4","2023-06-03T13:22:35Z","UC78PMQprrZTbU0IlMDsYZPw","tvN","24","23.08.06","CJ100|eartharcade2|tvN|나영석|미미|뿅뿅지구오락실2|안유진|이영지|이은지|티빙에서스트리밍","872052","0","0","479","https://i.ytimg.com/vi/5oBbAABHtlw/default.jpg","False","True","티빙에서 스트리밍 : https://tving.onelink.me/xHqC/30a78d6f겨울왕국 핀란드에서 벌어지는 지구 용사즈의 대모험지락이들 텐션 끌어올리는 리더 #이은지논스톱, 노필터! 예능 탐험가 #미미영석이 형 담당 행동대장 #이영지똑 부러지는 게임 길라잡이 #안유진#뿅뿅지구오락실2 #eartharcade2 EP.4저녁 8:40 tvN#티빙에서스트리밍"
"uRvCXeHGnnU","한국에 이런 스트라이커가? 최전방 휘저은 193cm 거인...해LEE 영준 모음.zip / 스포츠머그","2023-06-02T03:09:43Z","UCUQVGXF4U-PupGCPdIRX4Qw","스포츠머그 - SPORTSMUG","17","23.08.06","SBS SPORTSMUG|SPORTSMUG|format:해설|location:서울|series:스포츠머그|source:영상|type:디지털|네ㅐㄳ느ㅕㅎ|스포츠 MUG","1991232","0","0","2749","https://i.ytimg.com/vi/uRvCXeHGnnU/default.jpg","False","True","우리 대표팀이 U-20 월드컵 16강전에서 에콰도르를 3대 2로 꺾고 8강에 오른 가운데, 선제골을 넣은 '스트라이커' 이영준 선수의 활약이 돋보였습니다. 가슴 트래핑 이후 환상적인 발리슛 득점은 물론 적극적인 전방 압박에 상대 선수를 속이는 발기술까지, 경기 내내 에콰도르의 골문을 위협하며 풀타임을 소화했습니다. 토트넘의 해리 케인을 연상케 하는 이영준 선수의 활약상, 〈스포츠머그〉에서 모았습니다. (구성·편집: 박진형 / 제작: 디지털뉴스기획부)🥇스포츠는 뭐다? ▶ 스포츠머그 SPORTSMUG#스포츠머그 #U20월드컵 #이영준 #축구 #스트라이커 #SMG▶스포츠머그 채널 구독하기 : https://n.sbs.co.kr/sportsMugTube▶Homepage : https://videomug.co.kr▶Facebook : https://www.facebook.com/videomug▶Twitter : https://twitter.com/videomug_sbs"
"oeZhfJHt6-s","(SUB) 스키즈 특★ ) 마라맛🌶인 줄 알았는데 달달한 꿔바로우 맛인 친구들임ㅣ할명수 ep.133 (ENG/JPN/SPA/IDN)","2023-06-02T08:30:12Z","UCmbGE7Y2ov7pTBuUrkXgtTQ","할명수","24","23.08.06","JTBCEntertainment|예능|JTBC|명수|Gpark|Parkmyungsoo|거성|박명수 레전드|오분순삭|무한도전|무도 레전드|명수는 열두살|무도 열두살 특집|박명수 딱따구리|무도 오징어게임|의자뺏기 게임|돼지씨름|특|S-Class|특챌린지|JYP|스키즈 예능|리노|LEE KNOW|이민호|창빈|CHANGBIN|서창빈|필릭스|FELIX|이용복|한|HAN|한지성|승민|SEUNGMIN|김승민|현진|HYUNJIN|황현진|방찬|BANG CHAN|아이엔|I.N|양정인|스키즈 홍김동전|스키즈 인간극장|스키즈 쇼터뷰|스키즈 동네스타k|유퀴즈|스키즈 라이브|스키즈 브이앱|할명수 스키즈|스키즈 매니악|Maniac|스키즈 case143|스키즈 교차편집|스트레이키즈 직캠|리노 음악중심|줏대좌|엄마엄마좌|돼끼|스키즈 밈|우기|아이들|(G)i-dle|퀸카|Queencard|우기 mbti 논쟁|너 t야?|istp","794014","0","0","1744","https://i.ytimg.com/vi/oeZhfJHt6-s/default.jpg","False","True","명-하!근데 내가 명수는 열두 살을 십년 전에 했는데아직도 열두 살이니?별의 별의 별의 희한한 일이 다 있네...00:00 특)별한 친구들 등장03:08 꿔바로우맛토크08:00 달고나맛의게임11:17 마라맛의자뺏기16:51 돼끼맛돼지씨름+ 21:46 다음 거*ENG/JPN/SPA/IDN subtitles uploaded! Thank you for waiting😊#할명수 #박명수#스트레이키즈 #Stray Kids #스키즈 #SKZ========================================✌할명수 인스타그램✌ https://www.instagram.com/jtbc_hms/※ 협찬/비즈니스 문의JTBC 마케팅솔루션팀 jtbc.ms@jtbc.co.kr※ 지나친 욕설 및 인신공격성 댓글은 삭제 조치될 수 있습니다."
"sqL9aEDEu2I","[ENG SUB] 드디어 공개... 움직이고 말하는 #제로베이스원. 저희 하드 탈탈 털고 밤샜어요..🩵🩶🤍","2023-06-02T10:00:47Z","UCt3HoR1FViXHvV1yg4MjPfQ","1stLook","24","23.08.06","제로베이스원|ZEROBASEONE|ZB1|0_1|김지웅|장하오|성한빈|석매튜|김태래|리키|김규빈|박건욱|한유진|KIMJIWOONG|ZHANGHAO|SUNGHANBIN|SEOKMATTHEW|KIMTAERAE|RICKY|KIMGYUVIN|PARKGUNWOOK|HANYUJIN|퍼스트룩|1stLook","503444","0","0","2632","https://i.ytimg.com/vi/sqL9aEDEu2I/default.jpg","False","True","비하인드 어디까지 왔나 마중 나오셨다고요?#퍼스트룩 #제로베이스원, 기어코 여기까지 왔습니다.하드 싹 털고 밤 세웠습니다. 그 결과 무려 22분이 되어버린 대혜자 영상 탄생! 드디어 움직이고 말하는 아홉 명을 볼 수 있으니지치지 마시고, 풀 버전 바로 시청하세요.📱🎨Kim Heewon 🎥Joo Hoyeon, Park GunheeK_CULTURE NO.1 TREND MEDIA유튜브 https://www.youtube.com/user/1stLookTV 인스타그램 https://www.instagram.com/1stlookofficial트위터 https://twitter.com/1stlookofficial틱톡 https://www.tiktok.com/@1stlookofficial페이스북 https://www.facebook.com/1stlookofficial네이버 블로그  https://blog.naver.com/firstlook_b"
"PImKEM1gZ1I","1차 예심","2023-06-02T09:00:15Z","UC1B6SalAoiJD7eHfMUA9QrA","숏박스","23","23.08.06","숏박스|스케치코미디|개그","2161435","0","0","2760","https://i.ytimg.com/vi/PImKEM1gZ1I/default.jpg","False","True","#스케치코미디 #숏박스 #전국노래자랑"
"Jfbj6KRrggo","알차다 알차 ✨ 지도로 보는 영국 더비 🔎 + 💥 이벤트 당첨자 발표! 💥","2023-06-02T09:00:21Z","UCXJBkck6y72O8mxgvLN8Tvw","동네축구형 용마니","17","23.08.06","epl|챔스|챔피언스리그|맨시티|맨유|맨체스터|리버풀|유벤투스|아스널|아스날|노팅엄|코벤트리|울버햄튼|한국인의식판|더비|영국|잉글랜드|해축|영국축구|영국더비|런던더비|퍼거슨|박지성|과르디올라|김민재|황희찬|호날두|메시|피터|알베","201568","0","0","317","https://i.ytimg.com/vi/Jfbj6KRrggo/default.jpg","False","True","많은 분들이 요청했던 영국 중부 리그 더비 모음 zip! ✨우승은 맨시티다? 영국 팬들은 어떻게 생각해요? 🤔개고기 노래는 그저 다른 팀을 놀리기 위해서 나왔던 이야기였다고...?한국인이 잘 모르던 코벤트리 시티와 더비 카운티, 노팅엄 포레스트 이야기까지!피터 형의 명강의와 저격수 알베 형, 진행 왕 용만이 형의 말해 뭐해 케미 🤣못다 한 이야기들 꽉꽉 담아서 다음 주에 돌아올게요 🙌#축구 #해축 #epl #챔피언스리그 #토크 #예능 #역사 #김용만 @albe_84 @peterbint338"
"pjF5vkUgO-U","짜장면이 무척이나 드시고 싶었던 브라질 장모님","2023-06-02T10:35:03Z","UCsIAfWi3uxjnQPpdvBgBI4Q","Family Kim 패밀리김","19","23.08.06","패밀리김|브라질|한국|처제|아내|감동|짜장면|Brasil|Coreano","329803","0","0","708","https://i.ytimg.com/vi/pjF5vkUgO-U/default.jpg","False","True","1. 이제 5월 행사는 다 끝났습니다.어머니날, 이안아빠 생일, 장모님 생일...2. 가격은 조금 비쌌지만 맛있었습니다.짜장면, 김치찌개 둘, 불고기 둘, 떡볶이, 치킨,콜라 셋, 물 두 개해서 600헤알이 좀 넘었습니다.음식은 전반적으로 맛은 있는데 브라질 사람들입맛에 맞추려고 했는지 덜 매워가지고김치찌개를 아주 맵게 해 달라고 안 했으면조금 아쉽게 먹을뻔 했습니다.3. 남편이랑 어머니 한식당 데려가겠다고고생해준 우리 두다씨 고맙습니다."
"4-DHnIR8E7U","김호중[Kim Hojoong] TVAROTTI TEASER","2023-06-01T10:30:01Z","UC73yn5mmJSr3hh9jKe2AdWw","김호중 공식채널 Kim Hojoong","24","23.08.06","[none]","163809","0","0","1412","https://i.ytimg.com/vi/4-DHnIR8E7U/default.jpg","False","True","김호중[Kim Hojoong] TVAROTTI TEASER김호중 클래식 콘서트#김호중 #classic #LoveInPortofino #concert#kimhojoong #트바로티 #tvarotti"
"v12vuKOFQaE","두 살 체리의 영어 실력을 몰래 확인했다가 깜짝 놀랐어요 | 한/영 이중언어","2023-06-02T07:00:32Z","UCicKQUi8h4NI81wDmrDBD4A","올리버쌤","22","23.08.06","[none]","1064257","0","0","2019","https://i.ytimg.com/vi/v12vuKOFQaE/default.jpg","False","True","[올리버쌤 도서로 학습하기](신간) 올리버쌤의 미국식아이영어습관365https://url.kr/udpt4h올리버쌤의 영어 회화 일력 365https://bit.ly/389tTbX올리버쌤의 영어 꿀팁http://bit.ly/2QigDck[인스타그램] 올리버쌤 http://instagram.com/oliverkorea 마님툰 http://instagram.com/manim_toon체리 http://instagram.com/cherry_bbobbo믿음이 http://instagram.com/faith_girl8[유기견 입양 신청 및 해외 이동봉사 문의]메일 2798catherine@gmail.com인스타 http://instagram.com/volunteer_abcd"
"7AZyrabkZZ8","찜질방에서도 우리칠 노래방은 정상 영업 중🎤💚 | ♨️우리칠 사우나 EP.2♨️","2023-06-01T13:00:07Z","UCk2E0dbAyEJWnrN2bbQOcbg","NCT 127","10","23.08.06","우리칠노래방|127노래방|127좀비게임|127자컨|좀비게임","972781","0","0","1984","https://i.ytimg.com/vi/7AZyrabkZZ8/default.jpg","False","True","#NCT127 #NCT #우리칠사우나NCT 127 Officialhttps://www.youtube.com/nct127https://www.instagram.com/nct127https://www.tiktok.com/@official_ncthttps://twitter.com/NCTsmtown_127https://www.facebook.com/NCT127.smtown"
"eglIRzF1Nrg","ZEROBASEONE (제로베이스원) KCON JAPAN 2023 BEHIND EP.1","2023-06-02T11:00:25Z","UCSAp0Yl9S0Zq5uDqE6im_XQ","ZEROBASEONE","22","23.08.06","ZEROBASEONE|제로베이스원|제베원|ZB1|ZERO BASE ONE|ZEROBASEONE official|ZERO BASE ONE official|제로즈","600958","0","0","2382","https://i.ytimg.com/vi/eglIRzF1Nrg/default.jpg","False","True","ZEROBASEONE (제로베이스원) KCON JAPAN 2023 BEHIND EP.1More about ZEROBASEONE : https://linktr.ee/zb1_official#ZEROBASEONE #ZB1#제로베이스원"
"oLjU--bQsR0","왜.. 광수가 보이지..? (Feat. 김선호)","2023-06-01T09:01:12Z","UCoe-0EVDJnjlSoPK8ygcGwQ","김종국 GYM JONG KOOK","17","23.08.06","김종국|짐종국|런닝맨|미우새|헬스|운동|유재석|하하|이광수|송지효|스포츠|김동현|UFC","1027188","0","0","3794","https://i.ytimg.com/vi/oLjU--bQsR0/default.jpg","False","True","그냥. 엄청 잘생긴 광수..였습니다 ㅎ평소에도 참 잘생기고 매력 있다고 생각했었는데 경험해 보니 격하게 재미까지 있는 사람이었습니다.연기력도 좋고 생각보다 몸도 좋고 운동도 잘해서 놀랐습니다.왜 주위에서 김선호 김선호 하는지 알았습니다 ㅎ재밌게 보시고 이번 영화 귀공자도 많은 관심 부탁드립니다! 영화 ‘귀공자‘개봉 : 2023.06.21메인 예고편https://www.youtube.com/watch?v=Obc6ecquoA0제작 : ㈜ 영화사 금월제공/공동제작 : ㈜ 스튜디오앤뉴공동제공/배급 : NEW#김종국 #짐종국 #김선호fmPROJECThttps://prizm.app.link/QAKi5qwc4yb"
"l7VzUw0jx2k","✨ 똥별이 인생 최대 위기! 똥별이에게 라이벌이 나타났다?!🙄 (feat. 현희맘) [슈돌유튜브] KBS 방송","2023-05-31T09:00:34Z","UCHI--ogXohWxjI0MecO-xUA","KBS 슈퍼맨이 돌아왔다","24","23.08.06","#thereturnofsuperman|슈퍼맨이돌아왔다|육아|가족|먹방|예능|힐링|여행|똥별이|제이쓴|홍현희|육아일기|옹알이|슈돌레전드|건나블리|이유식|뒤집기|유아|인기급상승동영상|추성훈|사랑이|똥별|육아비법|인간극장|슈돌|애기|아기|뽀로로|육아로그|육아 브이로그|브이로그|금쪽같은 내새끼|오은영|훈육|슈퍼맨이 돌아왔다|준범이|쌍둥이|세쌍둥이|아기상어|준범|연준범|똥별이네|하영이|도하영|장윤정|도경완|도장TV|잼잼이|건후|나은|찐건나블리|진우|은우|삼둥이|하영이 레전드|대한민국만세|잼잼 하오|하오 잼잼|아이클라우드|윌벤져스|벤틀리|나은이|신생아|아기 뒤집기|준호|어린이집|adorable baby|걸음마|유치|예방 접종|고딩엄빠|싱글맘|슈돌 레전드|임신|임산부|슈퍼맨|육아 꿀팁|육아 팁|엄마|아빠|리얼 육아|육아 초보|현실육아|육아 명언|육아 난이도|육아용품|독박육아|독박 육아|육아법|차린건쥐뿔도없지만|차쥐뿔|세븐틴|준|조슈아","1046391","0","0","390","https://i.ytimg.com/vi/l7VzUw0jx2k/default.jpg","False","True","똥별이네 완.전.체 출격! 큰 똥별과 작은 똥별이 만났답니다♥과연, 현희맘과 함께하는 똥별이의 하루는 어떨까요?👶👧🧒이모  땀촌들🙋 ♀🙋 ♂✅구독과 좋아요👍✅알림 설정까지🔔꾸~욱 눌러주세요#슈퍼맨이돌아왔다 #슈돌 #슈퍼맨 #아빠 #김준호 #은우 #제이쓴 #똥별이 #똥별이 #thereturnofsuperman #슈돌 #사유리 #젠 #김동현 #단우 #연우 #박주호 #건우 #나은 #육아도전 #육아 #리얼리티 #관찰예능 #공동육아 #육아대디 #육아24시 #육아꿀팁 #TheReturnofSuperman #먹방"
"aL0Ylo-VvZ0","[IU TV] 머리 자르는 건 처음 공개해요! l 단발유 변신 vlog ✂️","2023-06-02T09:00:02Z","UC3SyT4_WLHzN7JmHQwKQZww","이지금 [IU Official]","24","23.08.06","IU|아이유|이담|EDAM|이지금|dlwlrma|아이유tv|아티비|아이유티비|아이유의팔레트|팔레트","1104742","0","0","2361","https://i.ytimg.com/vi/aL0Ylo-VvZ0/default.jpg","False","True","[IU TV] I'm revealing my hair cut for the first time! l IU Hair cut vlog ✂️[IU TV] 머리 자르는 건 처음 공개해요! l 단발유 변신 vlog ✂️#아이유 #IU #IUTV"
"pB1b4subipE","마늘은 무조건 많이 사와서 이렇게 만드세요! 한통 가득 담아도 남아나질 않는 비법 레시피.💯 평생 써먹는 마늘 요리 만드는법.🥇 마늘장아찌 맛있게 만드는법. 마늘고추장장아찌","2023-06-01T01:45:03Z","UCI64Eh_rwWGNDOqrXAcSL8Q","팔숙이 palsook","26","23.08.06","마늘|마늘요리|마늘레시피|마늘 먹는법|마늘장아찌|마늘고추장장아찌|마늘말랭이|말린마늘장아찌|마늘말랭이고추장장아찌|마늘말랭이장아찌|마늘장아찌담그는법|마늘장아찌 황금레시피|반찬|요리|요리법|레시피|recipe|간단요리|쉬운요리|쉬운음식","528922","0","0","95","https://i.ytimg.com/vi/pB1b4subipE/default.jpg","False","True","🔔 마늘고추장장아찌. (1T=밥숟가락)마늘 손질 후 2kg ( 건조 후 800g), 고추장 300g, 매실청 100ml, 조청 100ml, 소주 50ml, 고춧가루 2T (15g).✨ 마늘고추장장아찌. (자세한 레시피는 영상을 참고하세요.)1. 손질한 마늘 씻는다.2. 찜기에 물 끓으면 마늘 넣고 센 불로 10분 찐다.3. 꺼내서 건조기에 담고 한 김 식힌다.4. 60도 10시간 ~15시간 말린다.5. 건조기 끄고 식힌다.6. 고추장 300g, 매실청 100ml, 조청 100ml, 소주 50ml, 고춧가루 2T (15g) 섞는다.+ 소주 넣으면 1년 보관해도 골마지가 끼지 않게 해줍니다.7. 마늘 넣고 섞는다.8. 통에 담고 냉장 숙성.#마늘요리 #마늘장아찌만드는법 #마늘장아찌"
